url,id,name
https://www.nba.com/player/1630581/josh-giddey/,1630581,Josh Giddey/
https://www.nba.com/player/1628385/harry-giles-iii/,1628385,Harry Giles Iii/
https://www.nba.com/player/1628983/shai-gilgeous-alexander/,1628983,Shai Gilgeous Alexander/
https://www.nba.com/player/1630264/anthony-gill/,1630264,Anthony Gill/
https://www.nba.com/player/1631221/collin-gillespie/,1631221,Collin Gillespie/
https://www.nba.com/player/1631367/jacob-gilyard/,1631367,Jacob Gilyard/
https://www.nba.com/player/203497/rudy-gobert/,203497,Rudy Gobert/
https://www.nba.com/player/1630692/jordan-goodwin/,1630692,Jordan Goodwin/
https://www.nba.com/player/203932/aaron-gordon/,203932,Aaron Gordon/
https://www.nba.com/player/201569/eric-gordon/,201569,Eric Gordon/
https://www.nba.com/player/1641789/jazian-gortman/,1641789,Jazian Gortman/
https://www.nba.com/player/1628984/devonte-graham/,1628984,Devonte Graham/
https://www.nba.com/player/203924/jerami-grant/,203924,Jerami Grant/
https://www.nba.com/player/1631260/aj-green/,1631260,Aj Green/
https://www.nba.com/player/203110/draymond-green/,203110,Draymond Green/
https://www.nba.com/player/1630224/jalen-green/,1630224,Jalen Green/
https://www.nba.com/player/1629750/javonte-green/,1629750,Javonte Green/
https://www.nba.com/player/201145/jeff-green/,201145,Jeff Green/
https://www.nba.com/player/1630182/josh-green/,1630182,Josh Green/
https://www.nba.com/player/1629656/quentin-grimes/,1629656,Quentin Grimes/
https://www.nba.com/player/1631243/mouhamed-gueye/,1631243,Mouhamed Gueye/
https://www.nba.com/player/1629060/rui-hachimura/,1629060,Rui Hachimura/
https://www.nba.com/player/1630169/tyrese-haliburton/,1630169,Tyrese Haliburton/
https://www.nba.com/player/1641790/pj-hall/,1641790,Pj Hall/
https://www.nba.com/player/203501/tim-hardaway-jr/,203501,Tim Hardaway Jr/
https://www.nba.com/player/201935/james-harden/,201935,James Harden/
https://www.nba.com/player/1630702/jaden-hardy/,1630702,Jaden Hardy/
https://www.nba.com/player/1631199/ron-harper-jr/,1631199,Ron Harper Jr/
https://www.nba.com/player/203914/gary-harris/,203914,Gary Harris/
https://www.nba.com/player/1630284/kevon-harris/,1630284,Kevon Harris/
https://www.nba.com/player/202699/tobias-harris/,202699,Tobias Harris/
https://www.nba.com/player/1628404/josh-hart/,1628404,Josh Hart/
https://www.nba.com/player/1628392/isaiah-hartenstein/,1628392,Isaiah Hartenstein/
https://www.nba.com/player/1630573/sam-hauser/,1630573,Sam Hauser/
https://www.nba.com/player/1641722/jordan-hawkins/,1641722,Jordan Hawkins/
https://www.nba.com/player/1629637/jaxson-hayes/,1629637,Jaxson Hayes/
https://www.nba.com/player/1630165/killian-hayes/,1630165,Killian Hayes/
https://www.nba.com/player/1630703/scoot-henderson/,1630703,Scoot Henderson/
https://www.nba.com/player/1641707/taylor-hendricks/,1641707,Taylor Hendricks/
https://www.nba.com/player/1629639/tyler-herro/,1629639,Tyler Herro/
https://www.nba.com/player/1627741/buddy-hield/,1627741,Buddy Hield/
https://www.nba.com/player/1629312/haywood-highsmith/,1629312,Haywood Highsmith/
https://www.nba.com/player/1630792/malcolm-hill/,1630792,Malcolm Hill/
https://www.nba.com/player/1642396/blake-hinson/,1642396,Blake Hinson/
